game_date,opponent,venue,inning_number,top_or_bottom,pitcher_name,pitcher_team,pitcher_lefty,batter_name,batter_team,batter_lefty,balls,strikes,outs_before,pitch_type_name,pitch_result,atbat_result,velo,pitch_locheight,pitch_locside,ball_in_play_direction,ball_in_play_distance,inplay_value,angle,atbat_result_id,autopitchtype,awayteam,ax_fts,ay_fts,az_fts,batter_team_id,batterside,bearing,carry_distance,carry_flight_time_s,contactpositionx,contactpositiony,contactpositionz,date,direction,exitspeed,external_id,game_key,gameuid,gorout_horizontal_location_intent,gorout_horizontal_location_result,gorout_score_horizontal,gorout_score_vertical,gorout_vertical_location_intent,gorout_vertical_location_result,hit_location,hitspinrate,hitter_external_id,hitter_internal_id,hittype,hometeam,inning,inning_pitch_number,inplay_value_id,korbb,lasttrackeddistance,league,level,man_on_first,man_on_second,man_on_third,outs,outsonplay,paofinning,performance_data_key,pfxx_in,pfxz_in,pitch_approach_h,pitch_approach_v,pitch_break_h_in,pitch_break_v_in,pitch_extension_ft,pitch_id,pitch_launch_h,pitch_launch_v,pitch_number,pitch_release_height_ft,pitch_release_side_ft,pitch_result_id,pitch_spin_axis,pitch_spin_rpm,pitch_spin_tilt,pitch_time_s,pitch_type,pitch_zone_speed_mph,pitchcall,pitcher_external_id,pitcher_internal_id,pitcher_team_id,pitcherset,pitcherthrows,pitchofpa,pitchuid,platelocheight,platelocside,playresult,positionatx,positionaty,positionatz,relspeed,runsscored,session_id,session_type,stadium,taggedpitchtype,time,timestamp,topbottom,tracking_type,vertbreak,vx_fts,vy_fts,vz,x0_ft,y,z0_ft
2025-04-21,St. Xavier High School,Kremcheck Stadium,7,Top,Finn O'Keefe,Moeller,False,William Sweeney,St. Xavier High School,False,3,2,1,Change Up,Strike Looking,Strike Out,75,1.700,1.000,0.00,0.00, -- ,,1,,,,,,79188,,,,,,,,4/21/25,,,,mg_492428,,,,,,,,0,,,864017,,,,8,0,,,,,False,False,False,,,,ph_27383760,,,,,,,,27383760,,,6,,,20,,,,,11,,,,560694,58177,,,,,,,,,,,,,mg_492428,game,,,7:03:11 PM,1745276591,,Charted,,,,,,,
2025-04-21,St. Xavier High School,Kremcheck Stadium,7,Top,Finn O'Keefe,Moeller,False,Logan Von Holle,St. Xavier High School,True,0,0,2,Fast Ball,Strike Foul,,85,2.300,0.700,0.00,0.00, -- ,,0,,,,,,79188,,,,,,,,4/21/25,,,,mg_492428,,,,,,,,0,,,864013,,,,9,0,,,,,False,False,False,,,,ph_27383772,,,,,,,,27383772,,,1,,,40,,,,,1,,,,560694,58177,,,,,,,,,,,,,mg_492428,game,,,7:03:38 PM,1745276618,,Charted,,,,,,,
2025-04-21,St. Xavier High School,Kremcheck Stadium,7,Top,Finn O'Keefe,Moeller,False,Logan Von Holle,St. Xavier High School,True,0,1,2,Change Up,Strike In Play,Fly Out,77,1.500,0.100,-33.30,109.81,Pop up,,4,,,,,,79188,,,,,,,,4/21/25,,,,mg_492428,,,,,,,,5,,,864013,,,,10,92,,,,,False,False,False,,,,ph_27383788,,,,,,,,27383788,,,2,,,50,,,,,11,,,,560694,58177,,,,,,,,,,,,,mg_492428,game,,,7:03:58 PM,1745276638,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Top,Duncan Russell,Bishop O’Dowd High School,False,Carter Christenson,Moeller,False,0,0,0,Fast Ball,Ball,,73,2.500,2.291,0.0,0.0, -- ,0.0,0,Curveball,WES_COL,5.44442,22.35004,-33.9929,58177,Left,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,554991,Undefined,WES_COL,1,1,0,Undefined,0.0,Team,TeamExclusive,False,False,False,1,0,2,ph_27183718,4.82725,-1.61268,-5.106639,-10.085217,-12.07926,-4.14981,4.46846,27183718,-2.996938,0.549162,1,5.01346,1.57548,1,62.776022,2429.532448,8:00,0.53507,1,66.92737,BallCalled,,878753,132428,Undefined,Right,3,c5abe57f-f36a-4fd9-9677-eded3bc626d3,0.5862,-2.29083,Undefined,0.0,0.0,0.0,73.9175,0,mg_493649,game,RussellCarrField,Slider,7:19:49 PM,1744759189,Bottom,Charted,-59.41846,6.09017,-106.77922,-1.12178,-1.24688,50.0,5.01434
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Top,Duncan Russell,Bishop O’Dowd High School,False,Carter Christenson,Moeller,False,1,0,0,Fast Ball,Strike Foul,,90,2.200,0.800,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,554991,,,,2,0,,,,,False,False,False,,,,ph_27183787,,,,,,,,27183787,,,2,,,40,,,,,1,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:20:30 PM,1744759230,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Top,Duncan Russell,Bishop O’Dowd High School,False,Carter Christenson,Moeller,False,1,1,0,Breaking Ball,Ball,,86,3.600,-0.646,-40.97631,5.08627, -- ,-39.867334,0,Changeup,WES_COL,-14.71226,30.36388,-21.68988,58177,Left,-40.97631,5.08627,0.036668,2.76074,2.43156,-0.63127,4/15/25,-68.240931,70.28493,,mg_493649,None,,,,,,,0,0.0,,554991,GroundBall,WES_COL,1,3,0,Undefined,5.08627,Team,TeamExclusive,False,False,False,1,1,2,ph_27183792,-9.52579,6.78823,0.675289,-5.671447,17.46025,12.42115,5.01712,27183792,-2.406747,-0.626609,3,5.15612,1.46391,1,238.044016,2211.93113,2:00,0.452885,30,77.28975,InPlay,,878753,132428,Undefined,Right,5,354b37f0-cae0-46fa-8f9a-08d54ac897c8,2.29978,0.64621,Out,0.0,0.0,0.0,86.34372,0,mg_493649,game,RussellCarrField,Fastball,7:20:37 PM,1744759237,Bottom,Charted,-27.17312,4.45661,-124.89569,-2.34495,-1.24825,50.0,5.07489
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Top,Duncan Russell,Bishop O’Dowd High School,False,Carter Christenson,Moeller,False,2,1,0,Fast Ball,Strike Foul,,86,2.200,-0.646,-40.97631,5.08627, -- ,-39.867334,0,Changeup,WES_COL,-14.71226,30.36388,-21.68988,58177,Left,-40.97631,5.08627,0.036668,2.76074,2.43156,-0.63127,4/15/25,-68.240931,70.28493,,mg_493649,None,,,,,,,0,0.0,,554991,GroundBall,WES_COL,1,4,0,Undefined,5.08627,Team,TeamExclusive,False,False,False,1,1,2,ph_27183799,-9.52579,6.78823,0.675289,-5.671447,17.46025,12.42115,5.01712,27183799,-2.406747,-0.626609,4,5.15612,1.46391,40,238.044016,2211.93113,2:00,0.452885,1,77.28975,InPlay,,878753,132428,Undefined,Right,5,354b37f0-cae0-46fa-8f9a-08d54ac897c8,2.29978,0.64621,Out,0.0,0.0,0.0,86.34372,0,mg_493649,game,RussellCarrField,Fastball,7:20:41 PM,1744759241,Bottom,Charted,-27.17312,4.45661,-124.89569,-2.34495,-1.24825,50.0,5.07489
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Top,Duncan Russell,Bishop O’Dowd High School,False,Carter Christenson,Moeller,False,2,2,0,Fast Ball,Strike Looking,Strike Out,73,2.200,0.194,0.0,0.0, -- ,0.0,1,Curveball,WES_COL,11.14015,22.41577,-36.0203,58177,Right,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,554991,Undefined,WES_COL,1,5,0,Undefined,0.0,Team,TeamExclusive,False,False,False,2,0,3,ph_27183850,9.85697,-3.40323,-3.727305,-8.97424,-20.5069,-6.76126,4.42764,27183850,-0.140955,2.1576,5,5.07728,1.64961,20,66.679626,2411.908145,8:15,0.53492,1,66.62649,StrikeCalled,,878753,132428,Undefined,Right,1,830516d2-7a12-4ae9-b279-82bc31d18547,1.97015,-0.19378,Undefined,0.0,0.0,0.0,73.92647,0,mg_493649,game,RussellCarrField,Slider,7:21:17 PM,1744759277,Bottom,Charted,-61.99877,1.12442,-106.89498,1.75398,-1.61321,50.0,5.24581
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Top,Duncan Russell,Bishop O’Dowd High School,False,Charlie Valencic,Moeller,False,0,0,1,Fast Ball,Ball,,93,0.900,0.600,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,554994,,,,6,0,,,,,False,False,False,,,,ph_27183887,,,,,,,,27183887,,,1,,,1,,,,,1,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:21:43 PM,1744759303,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Top,Duncan Russell,Bishop O’Dowd High School,False,Charlie Valencic,Moeller,False,1,0,1,Fast Ball,Strike Looking,,90,3.200,0.400,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,554994,,,,7,0,,,,,False,False,False,,,,ph_27183910,,,,,,,,27183910,,,2,,,20,,,,,1,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:21:58 PM,1744759318,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Top,Duncan Russell,Bishop O’Dowd High School,False,Charlie Valencic,Moeller,False,1,1,1,Fast Ball,Strike In Play,Ground Out,87,2.500,0.870,0.0,0.0,Ground Ball,0.0,2,Four-Seam,WES_COL,-7.44835,30.31155,-15.03205,58177,Right,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,4-3,0.0,,554994,Undefined,WES_COL,1,8,20,Undefined,0.0,Team,TeamExclusive,False,False,False,2,0,3,ph_27183934,-4.72201,10.86745,-1.667206,-4.113027,7.57189,20.79151,4.88436,27183934,-2.997993,-0.660665,3,5.16805,1.33809,50,201.425895,2227.700008,12:45,0.449355,1,78.01165,BallCalled,,878753,132428,Undefined,Right,4,018d0ac2-21b2-4bac-b481-b73a962cfdfe,3.02646,-0.86984,Undefined,0.0,0.0,0.0,87.23657,0,mg_493649,game,RussellCarrField,Fastball,7:22:12 PM,1744759332,Bottom,Charted,-18.18804,6.24208,-126.0522,-2.04168,-1.05035,50.0,5.08903
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Top,Duncan Russell,Bishop O’Dowd High School,False,Matt Ponatoski,Moeller,True,0,0,2,Breaking Ball,Ball,,80,3.000,-1.200,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,561221,,,,9,0,,,,,False,False,False,,,,ph_27183980,,,,,,,,27183980,,,1,,,1,,,,,30,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:22:49 PM,1744759369,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Top,Duncan Russell,Bishop O’Dowd High School,False,Matt Ponatoski,Moeller,True,1,0,2,Fast Ball,Strike Looking,,90,1.800,1.000,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,561221,,,,10,0,,,,,False,False,False,,,,ph_27184006,,,,,,,,27184006,,,2,,,20,,,,,1,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:23:05 PM,1744759385,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Top,Duncan Russell,Bishop O’Dowd High School,False,Matt Ponatoski,Moeller,True,1,1,2,Fast Ball,Strike In Play,Fly Out,85,2.800,-0.837,0.0,0.0,Fly Ball,0.0,4,Four-Seam,WES_COL,-7.63815,27.14804,-17.07697,58177,Right,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,8,0.0,,561221,Undefined,WES_COL,1,11,100,Undefined,0.0,Team,TeamExclusive,False,False,False,0,0,4,ph_27184036,-4.95189,9.78756,0.15548,-4.118047,9.22567,19.06206,4.72501,27184036,-1.464141,-0.171086,3,5.20417,1.45785,50,207.604035,2179.093838,1:00,0.456285,1,77.353,StrikeCalled,,878753,132428,Undefined,Right,1,43b2579f-3554-4f33-b231-4f44f031dba9,3.28103,0.8371,Undefined,0.0,0.0,0.0,85.68351,0,mg_493649,game,RussellCarrField,Fastball,7:23:22 PM,1744759402,Bottom,Charted,-21.12903,2.73531,-124.04751,-1.102,-1.31874,50.0,5.16924
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Bottom,Logan Rosenberger,Moeller,False,Dimitri Williams,Bishop O’Dowd High School,True,0,0,0,Fast Ball,Strike Looking,,80,2.400,-0.223,0.0,0.0, -- ,0.0,0,Changeup,WES_COL,7.15463,22.59905,-16.66431,132428,Left,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,878755,Undefined,WES_COL,2,1,0,Undefined,0.0,Team,TeamExclusive,False,False,False,0,0,1,ph_27184222,5.27744,11.44044,0.242112,-7.694823,-9.26749,19.8608,5.62595,27184222,1.897489,-3.11695,1,6.03876,-0.77613,20,153.206262,2138.114865,11:00,0.479347,1,73.15264,BallCalled,,556535,58177,Undefined,Left,2,5edde7cc-b7b0-4947-a9e6-a0d92d4976b1,1.08445,0.22284,Undefined,0.0,0.0,0.0,80.04268,0,mg_493649,game,RussellCarrField,Fastball,7:25:47 PM,1744759547,Top,Charted,-24.49564,-3.4841,-115.96881,-7.03157,0.62061,50.0,5.7574
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Bottom,Logan Rosenberger,Moeller,False,Dimitri Williams,Bishop O’Dowd High School,True,0,1,0,Fast Ball,Strike Looking,,80,2.400,-0.223,0.0,0.0, -- ,0.0,0,Changeup,WES_COL,7.15463,22.59905,-16.66431,132428,Left,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,878755,Undefined,WES_COL,2,2,0,Undefined,0.0,Team,TeamExclusive,False,False,False,0,0,1,ph_27184241,5.27744,11.44044,0.242112,-7.694823,-9.26749,19.8608,5.62595,27184241,1.897489,-3.11695,2,6.03876,-0.77613,20,153.206262,2138.114865,11:00,0.479347,1,73.15264,BallCalled,,556535,58177,Undefined,Left,2,5edde7cc-b7b0-4947-a9e6-a0d92d4976b1,1.08445,0.22284,Undefined,0.0,0.0,0.0,80.04268,0,mg_493649,game,RussellCarrField,Fastball,7:26:01 PM,1744759561,Top,Charted,-24.49564,-3.4841,-115.96881,-7.03157,0.62061,50.0,5.7574
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Bottom,Logan Rosenberger,Moeller,False,Dimitri Williams,Bishop O’Dowd High School,True,0,2,0,Fast Ball,Strike In Play,1B,80,2.100,0.684,0.0,0.0,Ground Ball,0.0,11,Changeup,WES_COL,7.8696,23.11192,-18.50902,132428,Left,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,878755,Undefined,WES_COL,2,3,20,Undefined,0.0,Team,TeamExclusive,False,False,False,0,0,1,ph_27184272,5.74044,9.96788,-0.741773,-7.761851,-10.70512,17.20391,5.55913,27184272,1.169461,-2.786171,3,5.98367,-0.88471,50,145.712002,2118.430318,10:45,0.477214,1,73.51735,BallCalled,,556535,58177,Undefined,Left,3,833d1271-5c04-46b7-bb89-1c7fe62aea04,1.14806,-0.68403,Undefined,0.0,0.0,0.0,80.52054,0,mg_493649,game,RussellCarrField,Fastball,7:26:14 PM,1744759574,Top,Charted,-26.75875,-1.95262,-116.68426,-6.49379,0.79085,50.0,5.72549
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Bottom,Logan Rosenberger,Moeller,False,John Teti,Bishop O’Dowd High School,False,0,0,0,Fast Ball,Strike In Play,3B,86,2.200,-0.100,38.56,277.01,Line Drive,,13,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878742,,,,4,50,,,,,True,False,False,,,,ph_27184406,,,,,,,,27184406,,,1,,,50,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:28:01 PM,1744759681,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Bottom,Logan Rosenberger,Moeller,False,Lucas Partrite,Bishop O’Dowd High School,True,0,0,0,Fast Ball,Strike Looking,,83,2.500,-0.300,0.00,0.00, -- ,,0,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,878761,,,,5,0,,,,,False,False,True,,,,ph_27184434,,,,,,,,27184434,,,1,,,20,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:28:30 PM,1744759710,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Bottom,Logan Rosenberger,Moeller,False,Lucas Partrite,Bishop O’Dowd High School,True,0,1,0,Fast Ball,Strike In Play,Ground Out,82,1.900,0.500,-0.65,136.90,Ground Ball,,2,,,,,,132428,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,6-3,,,878761,,,,6,20,,,,,False,False,True,,,,ph_27184466,,,,,,,,27184466,,,2,,,50,,,,,1,,,,556535,58177,,,,,,,,,,,,,mg_493649,game,,,7:28:42 PM,1744759722,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Bottom,Logan Rosenberger,Moeller,False,Evan Garrison,Bishop O’Dowd High School,False,0,0,1,Breaking Ball,Ball,,79,3.400,-0.698,0.0,0.0, -- ,0.0,0,Changeup,WES_COL,4.19213,21.6599,-19.37294,132428,Right,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,878740,Undefined,WES_COL,2,7,0,Undefined,0.0,Team,TeamExclusive,False,False,False,1,0,3,ph_27184513,3.08929,9.43343,1.017905,-5.763483,-5.07898,17.4828,5.45484,27184513,1.921533,-0.706637,1,6.14062,-0.67842,1,162.435748,2144.946043,11:30,0.480873,30,72.99122,StrikeCalled,,556535,58177,Undefined,Left,2,80bd8f9f-a4c6-4d5d-9d4d-c2da16e25d81,3.21568,0.6978,Undefined,0.0,0.0,0.0,79.80944,0,mg_493649,game,RussellCarrField,Fastball,7:29:17 PM,1744759757,Top,Charted,-27.15655,-3.6808,-115.7758,-2.26271,0.51249,50.0,6.05994
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Bottom,Logan Rosenberger,Moeller,False,Evan Garrison,Bishop O’Dowd High School,False,1,0,1,Fast Ball,Strike Looking,,83,2.000,1.323,0.0,0.0, -- ,0.0,0,,Holmes CC [hol02:2025],-2.288101691,29.04050653,-26.00791719,132428,Right,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,f49fb26e-5b22-4b66-bfeb-695e07fb349f,,,,,,,0,0.0,,878740,,Northeast Mississippi Community College Fall 2024,9,8,0,,0.0,,,False,False,False,1,0,2,ph_27184527,-1.554737706,4.189813141,-2.771260314,-6.70804258,3.280819246,8.502015993,5.915618264,27184527,0.625216253,1.153093644,2,5.559394468,-0.998919561,20,203.9628724,2189.522217,12:45,0.458153616,1,75.18247743,StrikeSwinging,,556535,58177,Windup,Left,3,c1a3e8f2-90a6-4216-9ca4-713377dd3eae,3.090660731,-1.323237316,,0.0,0.0,0.0,83.93426515,0,mg_493649,game,,Fastball,7:29:29 PM,1744759769,Bottom,Charted,-32.01889422,-1.431816482,-121.9443249,1.467991484,0.945075568,50.0,5.635951007
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Bottom,Logan Rosenberger,Moeller,False,Evan Garrison,Bishop O’Dowd High School,False,1,1,1,Breaking Ball,Ball,,71,2.000,-1.459,0.0,0.0, -- ,0.0,0,Curveball,WES_COL,-5.69309,16.93503,-38.02804,132428,Right,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,878740,Undefined,WES_COL,2,9,0,Undefined,0.0,Team,TeamExclusive,False,False,False,1,0,3,ph_27184549,-5.18307,-5.32957,3.46447,-10.749451,11.26552,-10.99697,4.85567,27184549,1.476644,1.29618,3,5.93542,-0.87803,1,318.270329,2281.190749,4:30,0.540529,30,66.60611,BallCalled,,556535,58177,Undefined,Left,3,ffa21b88-440c-4193-a89b-219cb9020eb2,1.54639,1.45883,Undefined,0.0,0.0,0.0,71.61055,0,mg_493649,game,RussellCarrField,Curveball,7:29:42 PM,1744759782,Top,Charted,-67.39901,-3.1043,-103.9901,0.0681,0.72219,50.0,6.00512
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,1,Bottom,Logan Rosenberger,Moeller,False,Evan Garrison,Bishop O’Dowd High School,False,2,1,1,Fast Ball,Strike In Play,Line Out,70,2.500,-0.609,0.0,0.0,Line Drive,0.0,3,Curveball,WES_COL,-2.5105,19.19809,-42.91752,132428,Right,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,8,0.0,,878740,Undefined,WES_COL,2,10,50,Undefined,0.0,Team,TeamExclusive,False,False,False,1,0,3,ph_27184577,-2.4152,-10.3356,1.834273,-13.154559,5.3104,-20.55859,5.35344,27184577,0.884793,1.041674,4,5.95257,-0.66393,50,346.7228,2332.363457,5:30,0.549504,1,64.82768,BallCalled,,556535,58177,Undefined,Left,4,e584924b-14e6-4bde-bf12-f6e75fa131d9,0.35901,0.60851,Undefined,0.0,0.0,0.0,70.30735,0,mg_493649,game,RussellCarrField,ChangeUp,7:29:54 PM,1744759794,Top,Charted,-78.84922,-1.76021,-102.098,-0.60847,0.5803,50.0,5.98886
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Conner Cuozzo,Moeller,False,0,0,0,Breaking Ball,Strike Looking,,74,2.200,-0.776,0.0,0.0, -- ,0.0,0,Curveball,WES_COL,9.71998,19.48929,-31.85677,58177,Left,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,604585,Undefined,WES_COL,2,1,0,Undefined,0.0,Team,TeamExclusive,False,False,False,0,0,1,ph_27184892,8.31311,0.27138,-2.18776,-6.859947,-16.74178,1.05098,4.42019,27184892,0.735885,2.606807,1,5.05786,1.46897,20,87.577948,2313.976401,9:00,0.527316,30,67.79956,StrikeCalled,,878753,132428,Undefined,Right,1,3bf11be0-2c35-4300-a6b4-81e3f14b68a6,3.16153,0.77603,Undefined,0.0,0.0,0.0,74.38641,0,mg_493649,game,RussellCarrField,Slider,7:32:41 PM,1744759961,Bottom,Charted,-52.62747,-0.68226,-107.69845,2.992,-1.52961,50.0,5.28357
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Conner Cuozzo,Moeller,False,0,1,0,Breaking Ball,Strike Looking,,83,2.600,0.700,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,604585,,,,2,0,,,,,False,False,False,,,,ph_27184919,,,,,,,,27184919,,,2,,,20,,,,,30,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:32:58 PM,1744759978,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Conner Cuozzo,Moeller,False,0,2,0,Fast Ball,Ball,,90,3.700,0.300,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,604585,,,,3,0,,,,,False,False,False,,,,ph_27184938,,,,,,,,27184938,,,3,,,1,,,,,1,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:33:16 PM,1744759996,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Conner Cuozzo,Moeller,False,1,2,0,Breaking Ball,Strike Swing and Miss,Strike Out,87,0.700,0.377,0.0,0.0, -- ,0.0,1,Four-Seam,WES_COL,-9.52539,26.8138,-18.41897,58177,Left,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,604585,Undefined,WES_COL,2,4,0,Undefined,0.0,Team,TeamExclusive,False,False,False,0,0,1,ph_27184969,-5.8824,8.49445,-0.868164,-3.365593,10.34729,16.78591,4.98303,27184969,-2.691002,0.591999,4,5.24091,1.30404,30,213.682445,2143.563132,1:00,0.443696,30,79.36045,BallCalled,,878753,132428,Undefined,Right,4,193f5485-ff76-4c1e-a215-c51ba9f036ba,4.03244,-0.37682,Undefined,0.0,0.0,0.0,87.47663,0,mg_493649,game,RussellCarrField,Fastball,7:33:39 PM,1744760019,Bottom,Charted,-21.21792,5.47273,-126.70054,0.5693,-1.05324,50.0,5.28145
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Jovan Love,Moeller,False,0,0,1,Fast Ball,Ball,,77,3.300,-1.692,0.0,0.0, -- ,0.0,0,Changeup,WES_COL,-5.02592,20.41094,-26.24446,58177,Right,0.0,0.0,0.0,0.0,0.0,0.0,4/15/25,0.0,0.0,,mg_493649,None,,,,,,,0,0.0,,561255,Undefined,WES_COL,2,5,0,Undefined,0.0,Team,TeamExclusive,False,False,False,1,0,2,ph_27185016,-3.93563,4.64327,0.756226,-5.919968,7.55304,8.99371,5.33434,27185016,-0.585551,1.186437,1,5.11144,1.61178,1,225.248839,1511.869106,1:30,0.496774,1,70.80201,BallCalled,,878753,132428,Undefined,Right,1,ca40d073-c8d1-49f0-86bd-27d02a37d684,3.00426,1.6918,Undefined,0.0,0.0,0.0,77.40484,0,mg_493649,game,RussellCarrField,ChangeUp,7:34:15 PM,1744760055,Bottom,Charted,-38.6466,0.84842,-112.31995,1.06645,-1.56448,50.0,5.19106
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Jovan Love,Moeller,False,1,0,1,Breaking Ball,Strike Looking,,82,2.000,-0.200,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,561255,,,,6,0,,,,,False,False,False,,,,ph_27185036,,,,,,,,27185036,,,2,,,20,,,,,30,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:34:30 PM,1744760070,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Jovan Love,Moeller,False,1,1,1,Fast Ball,Strike Swing and Miss,,93,2.400,-0.400,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,561255,,,,7,0,,,,,False,False,False,,,,ph_27185060,,,,,,,,27185060,,,3,,,30,,,,,1,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:34:47 PM,1744760087,,Charted,,,,,,,
2025-04-15,Bishop O’Dowd High School,Faith Lutheran High School,2,Top,Duncan Russell,Bishop O’Dowd High School,False,Jovan Love,Moeller,False,1,2,1,Fast Ball,Strike Foul,,92,2.600,0.100,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,4/15/25,,,,mg_493649,,,,,,,,0,,,561255,,,,8,0,,,,,False,False,False,,,,ph_27185084,,,,,,,,27185084,,,4,,,40,,,,,1,,,,878753,132428,,,,,,,,,,,,,mg_493649,game,,,7:35:06 PM,1744760106,,Charted,,,,,,,
